filepath,events
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1063.wav,"[('noise', 0, 10.0), ('dog_bark', 2.7799903632045044, 3.5683377759892636), ('air_conditioner', 5.7774241193825056, 8.523671311749265), ('jackhammer', 6.956317858319239, 9.051964336685945), ('gun_shot', 8.805794129448872, 9.441409129448871)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1064.wav,"[('noise', 0, 10.0), ('engine_idling', 0.567070185839933, 4.510908088852534), ('jackhammer', 1.4333138563183634, 2.660772387688831), ('street_music', 4.519649384631491, 7.980804824703639), ('air_conditioner', 6.337804744244872, 10.121264968505209), ('engine_idling', 6.456322337761511, 8.729741076232383)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1065.wav,"[('noise', 0, 10.0), ('drilling', 2.726119481699301, 4.500122817431731), ('gun_shot', 2.9280414721369405, 4.648956494658222), ('dog_bark', 7.145457094910998, 7.843146558713794)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1066.wav,"[('noise', 0, 10.0), ('gun_shot', 4.691141291980234, 6.251141291980234), ('children_playing', 5.331810250958807, 7.352985387316543), ('jackhammer', 5.792455394967101, 6.991354026747923), ('jackhammer', 7.903847503070926, 10.17349669352624)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1067.wav,"[('noise', 0, 10.0), ('street_music', 3.2187686598818916, 6.497333197474568), ('siren', 4.530099292272888, 6.89697783435985), ('drilling', 4.964512124524667, 5.8719398156259714), ('street_music', 5.550331463129091, 9.207300403356081), ('gun_shot', 6.855663475974003, 7.995653475974003), ('children_playing', 7.387719540408804, 10.015911903538433), ('gun_shot', 7.849970467861203, 8.789970467861203)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1068.wav,"[('noise', 0, 10.0), ('jackhammer', 3.0021131777536545, 6.752193934752517), ('engine_idling', 4.276965841172226, 7.6339239066034), ('car_horn', 4.296343784247634, 6.772716844865082), ('siren', 4.349668362807329, 8.144255554366504), ('drilling', 4.65025903071501, 7.734344470518851), ('drilling', 6.750444782162297, 7.6044243439635615), ('siren', 7.067134954314176, 9.792932269674722), ('gun_shot', 8.004246682450104, 8.373294682450103), ('gun_shot', 8.418556845789777, 9.505191845789776)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1069.wav,"[('noise', 0, 10.0), ('jackhammer', 6.552410765598497, 9.335292075585635)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal107.wav,"[('noise', 0, 10.0), ('jackhammer', 0.5406635795810413, 2.290928032171286), ('street_music', 1.6834386313285357, 2.82338211391018), ('dog_bark', 5.723087469380454, 6.761499467958239), ('car_horn', 5.777746318844584, 8.704632437355379), ('car_horn', 7.263082349612774, 8.598780349612774)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1070.wav,"[('noise', 0, 10.0), ('engine_idling', 3.128623183519129, 6.190016717486488), ('jackhammer', 4.070572771770806, 4.700053423784213), ('dog_bark', 5.967047599368388, 6.926047599368387), ('engine_idling', 6.63966167069308, 10.12278810089477)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1071.wav,"[('noise', 0, 10.0), ('street_music', 0.7421632817899142, 1.8126939302489142), ('siren', 3.5083339993085785, 5.0135624554405736)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1072.wav,"[('noise', 0, 10.0), ('drilling', 4.284281059006723, 6.69097067753729), ('car_horn', 5.2968113375506904, 6.340853992745801), ('dog_bark', 6.320588281074811, 8.897245947714712)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1073.wav,"[('noise', 0, 10.0), ('street_music', 1.3316020179790078, 3.3370081954949122), ('car_horn', 2.070203142515753, 3.391514374290342), ('jackhammer', 3.3651185699557247, 4.566681150228209), ('gun_shot', 5.554587948678217, 6.211897097308401), ('engine_idling', 7.677315680453232, 9.580522023961091)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1074.wav,"[('noise', 0, 10.0), ('drilling', 3.121295772248724, 3.8590091643384765), ('jackhammer', 5.153141016752503, 6.725575881480033), ('gun_shot', 5.602310210772686, 6.671159164560576), ('drilling', 7.032928370288915, 9.223385023209547), ('street_music', 7.073670543976095, 9.08612127255563), ('car_horn', 7.204845958521612, 7.542713958521612)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1075.wav,"[('noise', 0, 10.0), ('children_playing', 2.553093092781629, 3.337615880689812), ('dog_bark', 4.627534268374432, 4.887534268374432), ('air_conditioner', 4.632466952444964, 7.52563355952881), ('air_conditioner', 4.953677921076574, 7.959234262926344), ('children_playing', 6.594854675408987, 9.590491092037148), ('drilling', 6.747339503500186, 9.883932555054859), ('car_horn', 8.03336535946216, 10.165848804711734)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1076.wav,"[('noise', 0, 10.0), ('siren', 3.555852526911899, 6.045629243084398), ('car_horn', 5.0663532965795435, 6.481978296579543), ('street_music', 5.98618893861626, 9.514842704796866), ('siren', 6.780782876856573, 7.415667521633739), ('engine_idling', 7.092261268972848, 9.509528931806742), ('drilling', 7.5250404277612155, 9.802881146133682)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1077.wav,"[('noise', 0, 10.0), ('drilling', 0.40301905280841366, 2.219745408173993), ('car_horn', 1.432035493527393, 2.469790493527393), ('jackhammer', 4.2041256722453415, 8.185060343368006), ('drilling', 4.5101372388618115, 8.319420485377162), ('gun_shot', 5.088614890110127, 5.368455890110127), ('dog_bark', 7.191182143876839, 9.211158132953406)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1078.wav,"[('noise', 0, 10.0), ('jackhammer', 1.561259732812082, 4.094910858084679), ('drilling', 3.875966501271173, 4.292814501271173), ('siren', 4.143133075666823, 6.163641837292989), ('gun_shot', 6.077962049998536, 7.237962049998536), ('engine_idling', 7.392709975204719, 9.70875502804008)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1079.wav,"[('noise', 0, 10.0), ('car_horn', 3.4515066525088236, 4.839064291194477), ('dog_bark', 4.755409146487336, 6.112643994918154), ('siren', 4.9260685163743, 7.79952600435414), ('dog_bark', 6.515536539974797, 9.715850551599388), ('jackhammer', 7.765680984177321, 8.401485847770013)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal108.wav,"[('noise', 0, 10.0), ('air_conditioner', 2.2480274725357283, 3.41254804769946), ('drilling', 4.46175757283131, 7.330819627796343)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1080.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.006802404897492, 4.0783382986857175), ('car_horn', 3.463155258072038, 6.195049308804744), ('air_conditioner', 4.334129248807482, 5.118343956214264), ('children_playing', 5.040383046886934, 5.751178569369888)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1081.wav,"[('noise', 0, 10.0), ('children_playing', 0.611718865981226, 3.8221002425156407), ('street_music', 3.232892658046309, 4.878135722061799), ('jackhammer', 5.229953148814087, 9.057384220669846), ('dog_bark', 6.066002854025992, 6.673394854025992), ('street_music', 6.350314452561732, 9.364676020426987), ('dog_bark', 6.438891008375566, 8.931942901163747), ('siren', 7.226280006075012, 9.664615624257564), ('siren', 7.337816837508632, 9.600572777489457), ('children_playing', 8.910039956367902, 9.863083826550016)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1082.wav,"[('noise', 0, 10.0), ('air_conditioner', 0.36987964579320387, 4.191780937515643), ('drilling', 8.158607499183482, 10.10581573117771)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1083.wav,"[('noise', 0, 10.0), ('siren', 0.7055259242281462, 3.8766236038923005), ('children_playing', 3.2641872454380114, 7.229283018542844), ('engine_idling', 4.7982921616624985, 7.186365886430345), ('street_music', 5.818321975255055, 8.861627964303437), ('air_conditioner', 6.201761781922741, 9.691178551508283), ('car_horn', 7.010975460081876, 9.812647140749327), ('drilling', 9.311066792325878, 10.039840895641564)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1084.wav,"[('noise', 0, 10.0), ('children_playing', 3.929863901539812, 7.9016632825956865), ('drilling', 5.804261011784113, 7.913535780228323), ('street_music', 7.158047734224836, 8.47335484530204)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1085.wav,"[('noise', 0, 10.0), ('dog_bark', 2.840916919434265, 2.9607359194342653), ('drilling', 2.875286510216525, 6.865038341484558), ('gun_shot', 4.852425654823723, 6.725221605529997), ('car_horn', 5.313719797120147, 6.753719797120146), ('siren', 6.9187672415147805, 8.579048077699165), ('gun_shot', 7.222866360178907, 9.661870292700156)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1086.wav,"[('noise', 0, 10.0), ('children_playing', 1.6320035221197156, 3.2660147028548856), ('dog_bark', 2.1902197910119594, 2.786292583160866), ('children_playing', 4.0186208209157845, 7.048462881507952), ('car_horn', 5.810968926656387, 8.329635553162014), ('siren', 6.246370011726162, 8.20200940111813), ('engine_idling', 6.2587234271426855, 9.871871873303252)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1087.wav,"[('noise', 0, 10.0), ('engine_idling', 2.390698951761914, 3.3219624830478978), ('children_playing', 5.169073567651459, 6.709365878842878), ('drilling', 5.859900664176759, 6.939900664176759), ('air_conditioner', 7.229037238500942, 7.886547181629484), ('children_playing', 7.4899255935150455, 9.463308465597144)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1088.wav,"[('noise', 0, 10.0), ('drilling', 0.24934596575518198, 1.9552583580691754), ('drilling', 1.4326337313099893, 4.799134003250009), ('drilling', 3.339589673133498, 6.361359868459653), ('street_music', 4.8028355736253205, 7.340661155153509)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1089.wav,"[('noise', 0, 10.0), ('children_playing', 1.3807979523880975, 4.269598076442257), ('car_horn', 2.4836405853725587, 6.20540075996316), ('gun_shot', 4.10697176090528, 4.42325276090528), ('engine_idling', 4.234758041201226, 4.9093426029308525), ('air_conditioner', 5.723086756422469, 9.349568856279626), ('children_playing', 6.041238716879615, 8.349572411636064), ('engine_idling', 6.181506485536855, 6.942942740429263), ('drilling', 6.718468123569052, 9.297686821723707), ('drilling', 9.087455307698253, 9.837482683961872)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal109.wav,"[('noise', 0, 10.0), ('street_music', 2.550597079831382, 5.048151858439691), ('street_music', 5.188156136099732, 6.971114896868227), ('drilling', 6.103015336436845, 7.293015336436845), ('street_music', 6.4941266545065535, 7.165460989117592), ('children_playing', 6.740650242732769, 10.695809488761224), ('dog_bark', 7.10383621249502, 7.932867194998909), ('air_conditioner', 7.602803996647621, 9.874111442239705), ('car_horn', 7.957127607332898, 9.165199446814693), ('dog_bark', 8.020749833807214, 8.741772025416454)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1090.wav,"[('noise', 0, 10.0), ('air_conditioner', 1.908984519975222, 3.219406960322633), ('car_horn', 2.8983087253237296, 4.6704189136977785), ('air_conditioner', 5.130053712533503, 7.139016663816199), ('engine_idling', 7.06100309268692, 10.617639271015666)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1091.wav,"[('noise', 0, 10.0), ('engine_idling', 1.6830569694161843, 3.9635264744458962), ('gun_shot', 2.3516588177388495, 3.2936146739322467), ('children_playing', 3.1968097050245894, 4.810184608888311), ('air_conditioner', 3.201747755729939, 6.001780329102972), ('car_horn', 3.746509958578418, 6.979313879872985), ('car_horn', 3.8230666147308785, 4.639566614730878), ('siren', 4.240150842614762, 7.552236294821336), ('dog_bark', 4.739349126911455, 8.445769628753888), ('dog_bark', 6.395942010377195, 7.345942010377195)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1092.wav,"[('noise', 0, 10.0), ('gun_shot', 1.5524790930426788, 2.032479093042679), ('air_conditioner', 1.9624959530402375, 5.032858748440667), ('jackhammer', 3.2716024974132383, 3.915351321581184), ('car_horn', 4.39665593626527, 4.91561393626527), ('car_horn', 7.219451895783451, 7.419406895783451)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1093.wav,"[('noise', 0, 10.0), ('dog_bark', 1.426031176534813, 5.195733354468835), ('street_music', 2.177963691998581, 5.217193440224133), ('street_music', 2.2095325203992906, 4.1710962840831325), ('drilling', 2.287700119545157, 4.269319376100999), ('siren', 2.5469661591698927, 5.588646942888904), ('jackhammer', 5.786960575364537, 8.649379639267309), ('air_conditioner', 6.100454599519357, 6.659320126897669), ('children_playing', 7.242259941456679, 9.636896357197376), ('siren', 7.786311771727036, 9.408340167274764)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1094.wav,"[('noise', 0, 10.0), ('engine_idling', 6.313645397677331, 9.667665889299096), ('jackhammer', 6.551026131422267, 7.199096090166442)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1095.wav,"[('noise', 0, 10.0), ('jackhammer', 4.403673225542075, 6.0199106440706345)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1096.wav,"[('noise', 0, 10.0), ('children_playing', 7.902702680706224, 8.541709067355301)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1097.wav,"[('noise', 0, 10.0), ('jackhammer', 3.039254962508114, 3.569747794830694), ('street_music', 3.818800107461123, 4.66598024597584), ('street_music', 5.442340278368134, 8.114075297610906), ('siren', 6.5502145063352195, 8.404667795912134), ('dog_bark', 6.832950159004106, 10.444393344737215), ('children_playing', 7.94783462250394, 10.221406517409527)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1098.wav,"[('noise', 0, 10.0), ('siren', 3.642210800997833, 7.288680793157842), ('siren', 4.968154581045205, 5.686062412289941), ('dog_bark', 5.91729781475511, 9.405998757144282), ('car_horn', 6.230590155387716, 8.340590155387716), ('car_horn', 6.813666748569624, 9.758094250490192), ('street_music', 8.206672199369036, 10.20543295447279)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1099.wav,"[('noise', 0, 10.0), ('gun_shot', 3.7003395399638657, 4.695818539963866), ('street_music', 4.579554656900594, 5.678340204778357), ('street_music', 6.845988844726228, 10.06459406243046)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal11.wav,"[('noise', 0, 10.0), ('dog_bark', 2.4269497814121537, 5.835524236247119), ('car_horn', 2.692700201116998, 4.366133009547085), ('engine_idling', 3.228778241243489, 5.737275414933167), ('gun_shot', 5.488780393566635, 6.871476200542039), ('dog_bark', 7.622353031752512, 7.8123530317525125)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal110.wav,"[('noise', 0, 10.0), ('siren', 1.6236539889622128, 4.844931099399743), ('air_conditioner', 4.760068047452082, 5.7838379680137955), ('siren', 5.915080887474303, 6.666794433404286), ('drilling', 7.7363522023943725, 8.2667782195757), ('car_horn', 8.68616744572753, 9.722244445727531), ('air_conditioner', 8.849982963126024, 10.047866475973898)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1100.wav,"[('noise', 0, 10.0), ('engine_idling', 1.047942576278831, 3.8736777300376133), ('engine_idling', 3.9260875416188386, 7.6485373448152085), ('siren', 5.02298649152141, 5.775257798888828)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1101.wav,"[('noise', 0, 10.0), ('dog_bark', 6.323621034274958, 10.188326062748025)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1102.wav,"[('noise', 0, 10.0), ('siren', 2.6205350308213804, 3.1932785768927014), ('car_horn', 5.8046425396974435, 8.682043533347345), ('dog_bark', 6.178940585061726, 7.214133585061726), ('children_playing', 6.3404081449452185, 7.51865880688132), ('siren', 6.929000099157945, 9.787305334953565), ('gun_shot', 7.4173738209833875, 9.635267271246752)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1103.wav,"[('noise', 0, 10.0), ('dog_bark', 3.2211628236827945, 4.921162823682795)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1104.wav,"[('noise', 0, 10.0), ('jackhammer', 2.163165739919908, 5.137852724168413), ('street_music', 4.030892818045201, 5.868091801346996), ('jackhammer', 4.583807508542393, 7.186060219534393), ('dog_bark', 4.8086540294141304, 7.0367496095753985), ('gun_shot', 5.669574622096288, 6.19732542815026), ('air_conditioner', 6.8535032598529675, 9.599524116050441), ('gun_shot', 8.067682418666248, 8.937369832991038)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal1105.wav,"[('noise', 0, 10.0), ('car_horn', 2.1777837647464717, 3.3551824374939967), ('car_horn', 3.4695624459360155, 4.459562445936015), ('street_music', 6.477320208051828, 10.186735963416222), ('drilling', 6.532543039561904, 8.505906284397524), ('car_horn', 8.268639694254274, 9.532547951426553)]"
